name,begin_date_year,type,tag_name,tag_count
Deerhoof,1994,2,noise pop,2
Deerhunter,2001,2,indie rock,1
Deez Nuts,2007,2,hardcore punk,1
Def Leppard,1977,2,hard rock,3
Defeated Sanity,1994,2,death metal,1
Definition of Sound,1988,2,jazz,1
Defleshed,1991,2,death metal,1
Deform,2003,2,industrial,1
Deftones,1988,2,alternative metal,6
Degrade,2000,2,heavy metal,1
Deichkind,1999,2,electro,1
Deicide,1987,2,death metal,2
Deine Lakaien,1985,2,darkwave,1
Deiphago,1989,2,black metal,1
Deity Guns,1990,2,rock,1
Deja Voodoo,1981,2,punk,1
Deja Vue,2006,2,electro,1
Dekadent,2005,2,black metal,1
Delain,2002,2,symphonic metal,3
Delamere,2013,2,alternative,1
Delerium,1986,2,electronic,1
Delirious?,1992,2,rock,1
Delorentos,2005,2,indie rock,1
Delta 5,1979,2,punk,1
Delta Rae,2009,2,folk rock,1
Deltron 3030,2000,2,underground rap,1
Delucys,2015,2,rock,1
Dem Franchize Boyz,2004,2,rap,1
Demented Are Go!,1982,2,psychobilly,2
Demians,2005,2,progressive metal,1
Demics,1977,2,punk,1
Demogorgon,2000,2,black metal,1
Demokhratia,2007,2,punk,1
Demolition Train,2009,2,heavy metal,1
Demon Hunter,2000,2,metalcore,1
Demoncy,1989,2,black metal,1
Demonibus,1998,2,black metal,1
Demonical,2006,2,death metal,1
Demon's Eye,1998,2,hard rock,1
Den Sorte Skole,2003,2,turntablism,1
Denak,1994,2,grindcore,1
Denali,2000,2,indie rock,1
Dendera,2008,2,heavy metal,1
Dengue Fever,2001,2,psychedelic,2
Denner / Shermann,2014,2,heavy metal,1
Denzil A.K.A.,2010,2,rock,1
Department S,1980,2,punk,1
Depeche Mode,1980,2,electronic,7
De-Phazz,1997,2,electronic,1
Depression,1982,2,punk,1
Depressive Winter,2003,2,black metal,1
Depths,2011,2,punk,1
Der Blutharsch,1996,2,rock,1
Der Fluch,1981,2,punk,1
Der KFC,1977,2,punk,1
Der Marabu,1986,2,new wave,1
Derdian,1998,2,power metal,1
Derek and the Dominos,1970,2,blues rock,2
Dernier Martyr,2008,2,black metal,1
Derozer,1991,2,punk,1
Dervish,1989,2,folk,1
Desaparecidos,2001,2,punk,1
Desaster,1988,2,black metal,1
Desatino,2012,2,alternative,1
Descendents,1978,2,punk,3
Desdæmona,2011,2,symphonic metal,1
Desert,2002,2,power metal,1
Desert Mountain Tribe,2012,2,experimental rock,2
Desert Planet,1999,2,electronic,1
Desert Rose Band,1985,2,country rock,1
Desert Suns,2013,2,rock,1
Desire,1992,2,doom metal,1
Desnudos en Coma,2011,2,post hardcore,1
Desolate Heights,2015,2,metalcore,1
Desolate Pathway,2014,2,hard rock,1
Desolation Angels,2000,2,americana,1
Desperate Bicycles,1977,2,punk,1
Despised Icon,2002,2,death metal,1
Despised Kids,2012,2,pop,1
Despite,2005,2,rock,1
Despondent Chants,2003,2,doom metal,1
Destinee & Paris,2010,2,rock,1
Destiny’s Child,1990,2,pop,2
Destiny's End,1997,2,heavy metal,1
Destroy,1988,2,punk,1
Destroy the Runner,2004,2,metalcore,1
Destroyer,1995,2,chamber pop,2
Destroying Divinity,2001,2,death metal,1
Destrucktions,1981,2,punk,1
Det glade vanvidd,1984,2,punk,1
Det Sejler i Effekter,2008,2,electronica,1
Detestation,1995,2,punk,1
Dethklok,2006,2,death metal,1
detroit7,2001,2,rock,1
dEUS,1989,2,indie rock,2
Deuter,1981,2,punk,1
Deutsch Amerikanische Freundschaft,1978,2,punk,1
Deutsch Nepal,1990,2,dark ambient,2
Deutsche Trinkerjugend,1982,2,punk,1
Deux,1992,2,pop,1
deux furieuses,2013,2,post punk,1
Devanic,2004,2,death metal,1
Devastathor,1998,2,grindcore,1
Devastating Sorrow,2009,2,doom metal,1
Devian,2006,2,black metal,1
Deviant Saints,2013,2,rock,1
Deviated Instinct,1984,2,punk,1
Device,2012,2,industrial metal,1
Devil Lee Rot,2001,2,heavy metal,1
Devil You Know,2012,2,metalcore,1
DevilDriver,2003,2,heavy metal,1
Devious Dogs,2012,2,rock,1
Deviser,1989,2,black metal,1
DEVO,1972,2,new wave,2
Devolt,2008,2,rock,1
Dexcell,2007,2,electronic,1
Dexys Midnight Runners,1978,2,new wave,2
Deya Dova,2008,2,electronic,1
Dezerter,1983,2,punk,3
DGM,1994,2,progressive metal,1
Dholes,2016,2,indie rock,1
Dhwesha,2008,2,death metal,1
Dia Psalma,1993,2,punk,1
Diablo Swing Orchestra,2003,2,progressive metal,2
Diaboli,1995,2,black metal,1
Diabolic Force,2001,2,death metal,1
Diabologum,1993,2,rock,1
Dialekten,2001,2,rap,1
Diali Cissokho & Kaira Ba,2011,2,funk,1
Diamat,2011,2,electronica,1
Diamond Head,1976,2,heavy metal,1
Diamond Rio,1984,2,country pop,1
Diary of Dreams,1989,2,darkwave,2
Dictator,2003,2,black metal,1
Didjits,1985,2,punk,1
Die Ärzte,1982,2,punk,2
Die Antwoord,2008,2,rap,2
Die Apokalyptischen Reiter,1995,2,death metal,3
Die Biomechanik,1998,2,psychedelic,1
Die Braut,2006,2,electronic,1
Die Form,1977,2,electronic,1
Die Fremden,1989,2,punk,1
Die Gefahr,1999,2,punk,1
Die Happy,1993,2,alternative metal,1
Die Haut,1982,2,alternative,1
Die Kammer,2011,2,chamber music,1
Die Kassierer,1985,2,punk,1
Die Kreuzen,1981,2,punk,1
Die Krupps,1980,2,industrial metal,1
Die Laughing,1986,2,goth rock,1
Die Mannequin,2005,2,alternative,1
Die Prinzen,1987,2,pop,1
Die Toten Hosen,1982,2,hard rock,1
Die Zusamm-Rottung,1989,2,punk,1
Die! Die! Die!,2003,2,noise pop,1
Diecast,1996,2,metalcore,1
Diego's Umbrella,2001,2,punk,1
Diemertus,2006,2,deathcore,1
Diesel Boy,1993,2,punk,2
Digable Planets,1992,2,jazz rap,1
Digger,1995,2,punk,1
Digital Art,1991,2,electronic,1
Digital Emotion,1983,2,italo disco,1
Dignity,2006,2,power metal,1
DIIP,2015,2,alternative,1
DIIV,2011,2,dream pop,2
Dillinger Four,1994,2,punk,1
Dimension 5,1989,2,electronic,1
Dimholt,2003,2,black metal,1
Diminished,2005,2,grindcore,1
Dimitri Vegas & Like Mike,2007,2,rave,1
Dimmu Borgir,1993,2,symphonic black metal,3
Dinkus 9,1998,2,ska,1
Dinosaur Jr.,1984,2,indie rock,3
Dinosaur Pile‐Up,2007,2,alternative,1
Dio,1982,2,heavy metal,4
Dio - Distraught Overlord,2006,2,visual kei,1
Dionysos,1993,2,rock,1
Diorama,1996,2,darkwave,2
DIR EN GREY,1997,2,rock,2
Dir Yassin,1997,2,grindcore,1
Dire Straits,1977,2,rock,5
Dirge,1983,2,punk,1
Dirt Bike Annie,1995,2,punk,1
Dirty Fonzy,2003,2,punk,1
Dirty Goods,2008,2,rap,1
Dirty Rotten Cash,2011,2,punk,1
Dirty Shirt,1995,2,rock,1
Dirty Woman,2006,2,stoner metal,1
Disagree,1995,2,rock,1
Disappointed Parents,1983,2,punk,1
Disarmonia Mundi,1999,2,death metal,1
Disbelief,1990,2,death metal,2
Discharge,1978,2,punk,1
Disciples of Babylon,2012,2,rock,1
Disciplin A Kitschme,1982,2,no wave,1
Discipline,1990,2,punk,1
Disclosure,2010,2,house,1
Discobitch,2008,2,electronic,1
Discount,1995,2,punk,2
Discovery,2005,2,electronic,1
Disfear,1989,2,punk,1
Disfracture,2010,2,death metal,1
Disguise,1976,2,punk,1
Disharmonic Orchestra,1987,2,grindcore,1
Dishit,2011,2,punk,1
Diskarial,2003,2,black metal,1
Diskelmä,2005,2,punk,1
Disks,2010,2,rock,1
Disorder,1980,2,punk,1
Dispersed Ashes,2009,2,black metal,1
Disrupt,1987,2,punk,1
Disrupted,2012,2,death metal,1
Disrupters,1980,2,punk,1
Dissection,1989,2,black metal,1
Dissident Pachyderm,2009,2,grunge,1
Dissidenten,1981,2,world fusion,1
Dissidium,2001,2,death metal,1
Dissolution,2003,2,death metal,1
Distant Locust,1986,2,electronica,1
Distant Past,2002,2,heavy metal,1
Distemper,1989,2,ska,2
Distorted Minds,1983,2,punk,1
Distortion Ride,2014,2,rock,1
Disturbed,1996,2,alternative metal,3
DivE,2001,2,punk,1
DIVERS,2010,2,pop,1
Divided Multitude,1995,2,progressive metal,1
Divididos,1988,2,hard rock,1
Divine Clarity,2009,2,doom metal,1
Diviner,2011,2,heavy metal,1
Divinity Compromised,2009,2,progressive metal,1
Dixie Chicks,1989,2,country,2
DJ Food,1990,2,electronica,1
DJ Jazzy Jeff & The Fresh Prince,1985,2,rap,0
DJ Zeyhan & Vaan,2011,2,disco,1
Djävulen Möblerar Om,2013,2,punk,1
Djam Karet,1984,2,rock,1
Django Django,2009,2,indie rock,1
DMNDZ,2013,2,edm,1
Do Make Say Think,1996,2,post rock,1
Do Me Bad Things,2003,2,rock,1
Doctor Bison,1994,2,punk,1
DoctoR DooM,2011,2,hard rock,1
Doctor Red,2009,2,reggae,1
Dodenstorm,2007,2,black metal,1
Dodsferd,2001,2,black metal,2
Минарет,2011,2,screamo,1
Михей и Джуманджи,1999,2,soul,1
Мальчишник,1990,2,rap,1
Марко Поло,2014,2,folk,1
Марсель,2005,2,pop,1
Маяк,2011,2,screamo,1
Мелкор,2005,2,black metal,1
Монгол Шуудан,1988,2,rock,1
Dog Days,2014,2,rock,1
Dog Eat Dog,1990,2,rap,1
Dog Faced Hermans,1986,2,punk,1
Dog Moon Howl,2011,2,rock,1
Dogs,1973,2,punk,1
Dogs on Sail,2005,2,punk,1
Dogtown Rebels,2011,2,punk,1
Dokken,1979,2,heavy metal,2
Dolly,1989,2,rock,1
Dolly Bus Band,1997,2,funk,1
Domadora,2011,2,rock,1
Domains,2005,2,death metal,1
Dome,1980,2,industrial,1
Dominia,1999,2,death metal,1
Domino,2011,2,hard rock,1
Don Caballero,1991,2,math rock,1
Don Gator,2010,2,rock,1
Donna the Buffalo,1989,2,folk,1
Donots,1993,2,rock,1
Don't Inch Balls,2005,2,punk,1
Donuts hole,2009,2,progressive metal,1
Dookoom,2013,2,hip-hop,1
Doom,1987,2,punk,1
Doomed,2011,2,doom metal,2
Dope,1997,2,heavy metal,1
Dope Stars Inc.,2003,2,industrial metal,1
Dopefight,2009,2,stoner metal,1
Dopelord,2010,2,rock,1
Dopethrone,2008,2,black metal,1
DoppelgängeR,1994,2,post punk,1
Dormant Ordeal,2005,2,death metal,1
Dornenreich,1995,2,black metal,2
Doro,1988,2,heavy metal,1
Dorothy Little Happy,2010,2,pop,1
Dota und die Stadtpiraten,2003,2,folk,1
Double Date With Death,2014,2,rock,1
Double Take,2012,2,pop,1
Dove of Death,2010,2,progressive metal,1
Dover,1992,2,rock,1
Doves,1998,2,dream pop,1
Down by Law,1989,2,punk,1
Down to Hell,2006,2,black metal,1
Down Trodden String Band,2000,2,appalachian,1
downhere,1999,2,rock,1
Downliners Sect,1963,2,country,1
Download,1995,2,idm,1
Downslide,2008,2,rock,1
DownStairs,1994,2,alternative,1
Dr. Dog,1999,2,baroque pop,1
Dr. Feelgood,1971,2,rock,1
Dr. Green,1996,2,punk,1
Dr. Nick,1994,2,folk rock,1
Dr. Strangely Strange,1967,2,folk,1
Dröne,2005,2,shoegaze,1
Drünken Bastards,2004,2,black metal,1
Draconian,1995,2,doom metal,1
Drag the River,1996,2,alternative country,1
Dragon,1972,2,new wave,1
Dragon Red,2001,2,rock,1
DragonForce,1999,2,power metal,3
Dragonhammer,1999,2,power metal,1
Dragonheart,1997,2,power metal,1
Dragonsclaw,2007,2,power metal,1
Dragony,2007,2,power metal,1
Drakum,2009,2,folk,1
Draugen,2000,2,black metal,1
Drautran,1996,2,black metal,1
Draw the Landscape,2012,2,post hardcore,1
Dreadful Shadows,1993,2,goth rock,1
Dreadnaut,2003,2,rock,1
Dream Evil,1999,2,power metal,2
"Dream on, Dreamer",2009,2,electronicore,1
Dream Police,1977,2,punk,1
Dream Theater,1986,2,progressive metal,11
dreamachine,2002,2,rock,1
DreamLongDead,2011,2,doom metal,1
Dreamshade,2006,2,death metal,1
Dreamtale,1998,2,power metal,1
Dreamtwinz,2011,2,pop,1
Dremora,2006,2,symphonic metal,1
Drenge,2010,2,blues rock,1
Dressy Bessy,1996,2,power pop,1
Drightheim,2006,2,black metal,1
Dritte Wahl,1988,2,punk,1
"Drive, She Said",1988,2,hard rock,1
Drive-By Truckers,1996,2,southern rock,1
Drivin’ N’ Cryin’,1986,2,southern rock,1
DRONEWHORE + TECHNOSLUT,2015,2,techno,1
Droopies,2014,2,punk,1
Drop Dead!,1996,2,rock,1
Dropdead,1991,2,punk,1
Dropkick Murphys,1996,2,punk,1
Dropout,2014,2,electronic,1
Drore,2015,2,alternative,1
Drowning,1996,2,death metal,1
Drowning Pool,1996,2,alternative metal,2
Drowning the Light,2003,2,black metal,2
Drudkh,2002,2,black metal,4
Drugly Cats,1995,2,punk,1
Drunk Tank,1989,2,noise rock,1
Drunken Orgy of Destruction,1996,2,punk,1
Drunken Tiger,1992,2,hip-hop,1
Dryados,2000,2,symphonic black metal,1
D-Sailors,1993,2,punk,1
Кипелов,2002,2,heavy metal,2
Кино,1981,2,punk,2
Карибасы,1987,2,dub,1
Колдстрим,2010,2,rock,1
Коллапс,1991,2,rock,1
Комба БАКХ,2000,2,fusion,1
Коматоз,2000,2,punk,1
Крихітка,2007,2,indie pop,1
Крода,2003,2,black metal,1
Крёстная семья,2002,2,rap,1
Кълн,2001,2,sludge metal,1
DSW,2010,2,psychedelic,1
DTCV,2012,2,french pop,1
Dué le quartz,1998,2,visual kei,1
Dub À La Pub,2007,2,dub,1
Dub Colossus,2008,2,dub,1
Dub Dynasty,2013,2,dub,1
Dub Inc,1997,2,ragga,1
Dub Pistols,1996,2,dub,1
Dub Syndicate,1982,2,reggae,1
Dub Trees,1999,2,dub,1
Dub War,1993,2,ragga,1
Dubblecross,2013,2,dub,1
Dujeous,1996,2,hip-hop,1
Dum Dum Girls,2008,2,rock,1
Dum Dums,1997,2,rock,1
Dumaz,2000,2,downtempo,1
Dumbo Gets Mad,2010,2,indie pop,1
Dumpstaphunk,2003,2,jazz,1
Dungen,2001,2,psychedelic,1
Dunsmuir,2013,2,hard rock,1
Duppy Founders,2011,2,reggae,1
Duran Duran,1978,2,pop,3
Durkheim,2011,2,black metal,1
Dustball,1995,2,punk,1
Dutch Uncles,2008,2,math rock,1
Duvall,2001,2,rock,1
Dwarves,1983,2,hardcore punk,1
ПиРоКинэZ,2009,2,hard rock,1
Пикник,1978,2,art rock,1
Погост,2002,2,black metal,1
Поспишь Потом,2014,2,hardcore punk,1
ППК,1998,2,electronic,2
Dying Fetus,1991,2,death metal,1
Dying Humanity,2006,2,death metal,1
Dylan Sires & Neighbors,2012,2,power pop,1
Dynahead,2004,2,jazz,1
Dynamite Boy,1995,2,punk,1
Dynamite Deluxe,1997,2,hip-hop,1
Пурген,1990,2,punk,1
Dystopian,2010,2,death metal,1
Океан Ельзи,1994,2,rock,1
Dzeko & Torres,2010,2,house,1
dZihan & Kamien,1996,2,downtempo,1
Отава Ё,2003,2,folk,1
Оргазм Нострадамуса,1995,2,punk,1
Осень Моей Жизни,2007,2,emo,1
E!E,1987,2,punk,1
E.S. Posthumus,2000,2,orchestral,1
葵＆涼平 incl.アヤビエメガマソ,2010,2,visual kei,1
那我懂你意思了,2007,2,rock,1
電気式華憐音楽集団,2001,2,rock,1
飛輪海,2005,2,pop,1
黒夢,1991,2,black metal,1
輕晨電,2009,2,rock,1
Eïs,2005,2,black metal,1
EA80,1979,2,punk,1
Eagles,1971,2,country rock,3
Eagles of Death Metal,1998,2,rock,1
Eagulls,2010,2,indie rock,1
Ealswitha,2013,2,folk,1
Ear Danger,1981,2,heavy metal,1
Earth and Fire,1968,2,rock,1
Earth Crisis,1992,2,metalcore,1
"Earth, Wind & Fire",1969,2,funk,5
Earthless,2001,2,psychedelic,1
Earthsuit,1998,2,rock,1
Ease of Disgust,2008,2,deathcore,1
Eastfield,1996,2,punk,1
Eater,1976,2,punk,1
Ebba Grön,1977,2,punk,2
Echo & The Bunnymen,1978,2,pop,1
Echobelly,1992,2,britpop,1
Echosmith,2009,2,indie pop,1
Echt,1997,2,pop,1
Eclipse,1999,2,hard rock,1
Ecliptyka,1999,2,power metal,1
Ed Rush & Optical,1997,2,electronic,2
Eddie & The Hot Rods,1975,2,punk,1
Eddie From Ohio,1991,2,folk,1
Eddie Star & The Zero Effect,1996,2,rock,1
Edelis,2004,2,pop,1
Eden,2009,2,rock,1
Edenbridge,1998,2,symphonic metal,3
Edenfall,2009,2,heavy metal,1
Edenian,2010,2,doom metal,1
Eden's Curse,2006,2,heavy metal,1
Edgar Broughton Band,1968,2,acid rock,1
Edge of Attack,2008,2,power metal,1
Edgedown,2008,2,heavy metal,1
Edgewater,1997,2,hard rock,1
Edguy,1992,2,power metal,2
Edhellen,2008,2,power metal,1
Edith Nylon,1979,2,punk,1
Editors,2002,2,indie rock,1
EELS,1995,2,indie pop,4
Efek Rumah Kaca,2001,2,rock,1
Egart,1997,2,power metal,1
Egdon Heath,1981,2,neo prog,1
Ego Trip,2012,2,alternative,1
Egotronic,2000,2,electronic,1
Egypt,2003,2,psychedelic,1
EHRENMORD,2010,2,punk,1
Eidolon,1993,2,power metal,1
Eight Days From Sunday,2009,2,hardcore punk,1
Eighteen Nightmares at the Lux,2011,2,psychobilly,1
Eilean Mòr,2011,2,screamo,1
Eilera,2000,2,folk,1
Einherjer,1993,2,black metal,1
Einstürzende Neubauten,1980,2,industrial,4
Eisblut,2004,2,death metal,1
Eisbrecher,2002,2,industrial metal,2
Eisenfunk,2006,2,electronic,1
Eisenwinter,1993,2,black metal,1
Eisregen,1995,2,black metal,3
Eject,2009,2,funk,1
Ekatarina Velika,1984,2,alternative,1
Ekho,2008,2,country,0
El Banda,2003,2,punk,1
El Bosso & Die Ping Pongs,1985,2,ska,1
El Deyma,2010,2,rock,1
El Eje,2001,2,hip-hop,1
El Freaky,2010,2,electronic,1
El Gran Chufle,2008,2,psychedelic,1
El Grande,2004,2,reggae,1
El Pino and the Volunteers,2001,2,alternative country,1
El Plan Gardel,2001,2,blues,1
El Postre,1997,2,rap,1
El Tri,1984,2,blues,1
elaflein,2009,2,alternative,1
Elastica,1992,2,britpop,2
Elbow,1990,2,rock,2
Eldjudnir,2004,2,black metal,1
Eldritch,1991,2,power metal,1
Electrelane,1998,2,rock,1
Electric Boys,1988,2,funk metal,1
Electric Citizen,2013,2,rock,1
Electric Ducks,2004,2,hard rock,1
Electric Eel Shock,1997,2,rock,1
Electric Eels,1972,2,punk,1
Electric Electric,2005,2,rock,2
Electric Frankenstein,1990,2,punk,1
Electric Gypsy,1986,2,hard rock,1
Electric Hoodoo,2011,2,hard rock,1
Electric Light Orchestra,1970,2,art rock,3
Electric Moon,2009,2,rock,2
Electric President,2003,2,electronic,2
Electric Red,2008,2,stoner metal,1
Electric Sasquatch,2009,2,rock,1
Electric Six,2002,2,rock,1
Electric Universe,1991,2,psytrance,1
Electric Valley,2014,2,rock,1
Electric Waves of Resistance,2006,2,breakcore,1
Electric Wizard,1993,2,doom metal,2
Electric Zoo,2011,2,rock,1
Electro Hippies,1985,2,punk,1
Electrochemical,2011,2,funk,1
Electrolyze,2013,2,disco,1
Electronic,1989,2,synth pop,1
Elegy,1986,2,power metal,1
Električni orgazam,1980,2,punk,1
Elektrobus,1975,2,alternative,1
Elektrojezus,2013,2,electro,0
Elektryczne Gitary,1989,2,rock,1
Element of Crime,1985,2,liedermacher,1
Elephant,1980,2,jazz,1
Elephant Memoirs,2013,2,rock,1
Elephant Revival,2006,2,folk,1
Elephant Tree,2013,2,rock,1
Elevados,2010,2,funk,1
Eleventh Hour,2014,2,power metal,1
Elf,1970,2,country rock,1
Elf Power,1994,2,indie pop,2
Elffor,1995,2,symphonic black metal,1
Eli Young Band,2000,2,country,1
Elia & The Low Tears,2011,2,pop,1
Eliah Smith,2008,2,pop,1
Elifantree,2007,2,jazz,1
Elio e le Storie Tese,1980,2,rock,1
Eliphas Levi,1998,2,visual kei,1
Elite,2001,2,black metal,1
Elitism,2012,2,black metal,1
Elixir,2005,2,folk,1
Eliza and the Organix,2011,2,experimental rock,1
Elizabeth & The Catapult,2004,2,indie pop,1
ellan,2017,2,sadcore,1
Elliott BROOD,2002,2,folk,1
Elmøe og Hoffmann,2015,2,folk,1
Elmer Gantry's Velvet Opera,1967,2,blues rock,1
Eloy,1969,2,space rock,2
Elspeth,2009,2,indie rock,1
Elvenking,1997,2,power metal,2
Elvenstorm,2008,2,heavy metal,1
Elvis Hitler,1986,2,psychobilly,1
Elyjah,2003,2,post hardcore,1
Elysian Blaze,2003,2,black metal,2
Elysian Fields,1995,2,dream pop,1
eM,1993,2,rock,1
Emanon,2005,2,emo,1
Embers of Life,1997,2,symphonic black metal,1
Embrace My Ruin,2005,2,death metal,1
Embrace of Silence,2007,2,death metal,1
Embrace the End,2001,2,metalcore,1
Embryo,1979,2,punk,1
EME-15,2012,2,pop,1
EMEFE,2009,2,funk,1
Emerald Mind,2003,2,symphonic metal,1
Emerald Sun,1998,2,power metal,2
Emerald Web,1978,2,electronic,1
EMERGENCY,2007,2,alternative,1
Emergency Door Release,2011,2,alternative,1
Emerson String Quartet,1976,2,classical,1
"Emerson, Lake & Palmer",1970,2,folk rock,1
Emigrate,2005,2,industrial,1
Emil Bulls,1995,2,alternative metal,1
Emily Barker & The Red Clay Halo,2007,2,folk,1
Em'in Rock,2014,2,rock,1
Emir Hot,2007,2,power metal,1
Emisario,2007,2,rock & roll,1
Emmure,2003,2,deathcore,1
Empathy Test,2013,2,electronic,1
Emperor,1991,2,black metal,2
Emperor Quartet,1992,2,classical,1
Emphatic,2004,2,hard rock,1
Empire of the Sun,2006,2,electronic,1
Empire Satanicum,2009,2,black metal,1
Empirion,1993,2,techno,1
Empty Space,2015,2,rock,1
Empyrios,2001,2,progressive metal,1
E-Musikgruppe Lux Ohr,2008,2,electronic,1
En Psychro,2011,2,punk,1
En Vogue,1988,2,new jack swing,1
Enchant,1989,2,art rock,1
End of Data,1983,2,new wave,1
Endellion Quartet,1979,2,classical,1
Enderby's Room,2009,2,anti folk,1
Endeverafter,2004,2,hard rock,1
Ending Satellites,2011,2,alternative,1
Endless Chaos,2008,2,rock,1
Endo,1998,2,rock,1
Endors,2014,2,alternative,1
Endstand,1996,2,punk,1
Endstille,2000,2,black metal,2
Endura,1993,2,dark ambient,1
EndZeit Effekt,2004,2,industrial,1
Enemy You,1997,2,punk,1
Enforcer,2004,2,heavy metal,2
English Dogs,1981,2,punk,1
Enigma,1990,2,electronic,3
Ennui,2012,2,doom metal,1
Enoch,1999,2,darkwave,1
Enos,2008,2,psychedelic,1
Ensemble Modern,1980,2,classical,1
Ensemble Rustavi,1968,2,folk,1
Ensemble Variances,2009,2,classical,1
Enshadowed,1998,2,black metal,1
Enshine,2009,2,doom metal,0
Enslaved,1991,2,black metal,1
Enter the Haggis,1996,2,folk,1
Entheogenic,1999,2,psychedelic,1
Enthine,2007,2,downtempo,1
Enthroned,1993,2,black metal,1
Entombed A.D.,2014,2,death metal,1
Entrails,1990,2,death metal,2
Entre Estaciones,2010,2,alternative,1
Entrepapeles,2007,2,reggae,1
Entropik,2007,2,downtempo,1
Enuff Z’Nuff,1984,2,hard rock,1
Envelope,1999,2,alternative,1
envy,1992,2,screamo,2
錦繡二重唱,1998,2,pop,1
Epheles,1997,2,black metal,1
Ephemeral Mists,2008,2,electronica,4
Ephemerals,2013,2,funk,1
Epic Problem,2010,2,punk,1
Epica,2003,2,symphonic metal,2
Epicardiectomy,2007,2,death metal,1
Epitome,1992,2,death metal,1
Epoxies,2000,2,rock,1
Eppu Normaali,1976,2,rock,2
Epysode,2011,2,progressive metal,1
Equador,2015,2,electronic,1
Equation,1994,2,folk,2
Erasure,1985,2,rock,1
Eratomania,2010,2,black metal,1
Ereb Altor,2003,2,black metal,1
Eric B. & Rakim,1986,2,rap,0
Eric Brewer & Friends,2007,2,rock,1
Erih,2009,2,black metal,1
Erika Chuwoki,2010,2,rock,1
ErilaZ,2005,2,industrial metal,1
Erimha,2010,2,rock,1
Erragal,2009,2,black metal,1
Erredupizer,2007,2,punk,1
Error Crew,1996,2,punk,1
花漾年華,2013,2,rock,1
ESA-Zecken,2001,2,punk,1
Esben and the Witch,2008,2,dream pop,1
Esbjörn Svensson Trio,1990,2,jazz,1
Escanaba Firing Line,2002,2,fusion,1
Escapado,2002,2,screamo,1
Escape the Fate,2004,2,hard rock,1
Escapist,2009,2,power metal,1
Escher String Quartet,2005,2,classical,1
Escuela de Odio,1993,2,punk,1
ESG,1978,2,no wave,1
Eskemo,2007,2,emo,1
Eskorbuto,1980,2,punk,1
Espers,2002,2,folk,1
Essendon Airport,1978,2,alternative,1
Essential Logic,1978,2,punk,1
Esthetic Education,2003,2,indie rock,1
Estoner,2009,2,black metal,1
Estonian Dream Big Band,1998,2,jazz,1
Estrella,2006,2,rock,1
Etánisis,2001,2,progressive metal,1
Eternal,1992,2,soul,1
Eternal Genocide,2008,2,black metal,1
Eternal Oath,1991,2,death metal,1
Eternal Silence,2007,2,symphonic metal,1
Eternal Tears of Sorrow,1994,2,death metal,1
Eternity's Children,1965,2,sunshine pop,1
Eternum,2007,2,black metal,1
Ethereal Riffian,2010,2,experimental rock,1
Ethnician,1998,2,big beat,1
ETNO,2002,2,rock,1
陰陽座,1999,2,heavy metal,2
EU PHORIA,2007,2,rock,1
Europe,1982,2,hard rock,1
European Union Baroque Orchestra,1985,2,classical,1
