date_time,text,value
01/01/2015 00:00:00,Plaudits,pop / rock
01/01/2007 00:00:00,Polyfox and the Union of the Most Ghosts,pop / rock
01/01/2013 00:00:00,Postculture,pop / rock
01/01/1980 00:00:00,Prima Donna,pop / rock
01/01/2010 00:00:00,Projet EVE Project,pop / rock
01/01/2009 00:00:00,Protectors,pop / rock
01/01/2004 00:00:00,Puggy,pop / rock
01/01/2005 00:00:00,R.68,pop / rock
01/01/2014 00:00:00,Red Back,pop / rock
01/01/1999 00:00:00,Reflex,pop / rock
01/01/1990 00:00:00,Right Said Fred,pop / rock
01/01/1998 00:00:00,Roger Clyne & The Peacemakers,pop / rock
01/01/1986 00:00:00,Roxette,pop / rock
01/01/2014 00:00:00,Runabay,pop / rock
01/01/2010 00:00:00,Runaway GO,pop / rock
01/01/1999 00:00:00,S Club 7,pop / rock
01/01/2002 00:00:00,S Club 8,pop / rock
01/01/1973 00:00:00,Sailor,pop / rock
01/01/1997 00:00:00,Savage Garden,pop / rock
01/01/2008 00:00:00,Scarlet Carmina,pop / rock
01/01/2001 00:00:00,Scissor Sisters,pop / rock
01/01/2010 00:00:00,Seed to Tree,pop / rock
01/01/2007 00:00:00,SEKAI NO OWARI,pop / rock
01/01/2008 00:00:00,Selena Gomez & The Scene,pop / rock
01/01/1998 00:00:00,Sharona,pop / rock
01/01/1992 00:00:00,Silence,pop / rock
01/01/2013 00:00:00,Silente,pop / rock
01/01/2011 00:00:00,Silva Method,pop / rock
01/01/2011 00:00:00,Silver Spoon,pop / rock
01/01/2001 00:00:00,Sin Bandera,pop / rock
01/01/2010 00:00:00,Sloane Home,pop / rock
01/01/2010 00:00:00,Smash,pop / rock
01/01/2001 00:00:00,Smash!!,pop / rock
01/01/2015 00:00:00,Solemnes,pop / rock
01/01/2014 00:00:00,Solo Project,pop / rock
01/01/1996 00:00:00,Spice Girls,pop / rock
01/01/1997 00:00:00,Stan,pop / rock
01/01/2015 00:00:00,Stereo Disco,pop / rock
01/01/2014 00:00:00,Stevie,pop / rock
01/01/1998 00:00:00,Sugababes,pop / rock
01/01/2008 00:00:00,Super Junior M,pop / rock
01/01/2011 00:00:00,Surf Club,pop / rock
01/01/2006 00:00:00,Suuns,pop / rock
01/01/1986 00:00:00,Sweet Sensation,pop / rock
01/01/2012 00:00:00,SYKES,pop / rock
01/01/2012 00:00:00,Tabloid Vivant,pop / rock
01/01/1990 00:00:00,Take That,pop / rock
01/01/1988 00:00:00,Tam Tam Go!,pop / rock
01/01/2004 00:00:00,Taylor Hawkins & The Coattail Riders,pop / rock
01/01/2016 00:00:00,Templars,pop / rock
01/01/1966 00:00:00,The 5th Dimension,pop / rock
01/01/2000 00:00:00,The All??êAmerican Rejects,pop / rock
01/01/1965 00:00:00,The Association,pop / rock
01/01/2008 00:00:00,The B.Goodes,pop / rock
01/01/1961 00:00:00,The Beach Boys,pop / rock
01/01/2001 00:00:00,The Beautiful Girls,pop / rock
01/01/2007 00:00:00,The Beautiful Word,pop / rock
01/01/2009 00:00:00,The Belle Game,pop / rock
01/01/2013 00:00:00,The Big Sun,pop / rock
01/01/1995 00:00:00,The Black Eyed Peas,pop / rock
01/01/1957 00:00:00,The Blossoms,pop / rock
01/01/1967 00:00:00,The Box Tops,pop / rock
01/01/2010 00:00:00,The China Blue Experiment,pop / rock
01/01/2012 00:00:00,The Collective,pop / rock
01/01/1960 00:00:00,The Crystals,pop / rock
01/01/2010 00:00:00,The Daydream Club,pop / rock
01/01/1991 00:00:00,The Divine Comedy,pop / rock
01/01/1962 00:00:00,The Dramatics,pop / rock
01/01/1954 00:00:00,The Dreamers,pop / rock
01/01/1953 00:00:00,The Drifters,pop / rock
01/01/2005 00:00:00,The Elizans,pop / rock
01/01/2009 00:00:00,The Exhibition,pop / rock
01/01/1981 00:00:00,The Farmer's Boys,pop / rock
01/01/1976 00:00:00,The Flying Lizards,pop / rock
01/01/2002 00:00:00,The Fray,pop / rock
01/01/2008 00:00:00,The Good Natured,pop / rock
01/01/2005 00:00:00,the Greens,pop / rock
01/01/2010 00:00:00,The Harmonies,pop / rock
01/01/1999 00:00:00,The Helio Sequence,pop / rock
01/01/1977 00:00:00,The Human League,pop / rock
01/01/1966 00:00:00,The Jackson 5,pop / rock
01/01/2012 00:00:00,The King's Parade,pop / rock
01/01/2011 00:00:00,The Kyteman Orchestra,pop / rock
01/01/1958 00:00:00,The Lettermen,pop / rock
01/01/2009 00:00:00,The Limi??anas,pop / rock
01/01/2007 00:00:00,The Major Labels,pop / rock
01/01/1969 00:00:00,The Manhattan Transfer,pop / rock
01/01/1966 00:00:00,The Monkees,pop / rock
01/01/1966 00:00:00,The Move,pop / rock
01/01/2006 00:00:00,The Mummers,pop / rock
01/01/1991 00:00:00,The Murmurs,pop / rock
01/01/2011 00:00:00,The Murphy Brothers,pop / rock
01/01/2008 00:00:00,The Narrative,pop / rock
01/01/1961 00:00:00,The Outlaws,pop / rock
01/01/2010 00:00:00,The Overtones,pop / rock
01/01/2006 00:00:00,The Panduhs,pop / rock
01/01/1960 00:00:00,The Paramounts,pop / rock
01/01/1990 00:00:00,The Party,pop / rock
01/01/2008 00:00:00,The Poor Souls of Pompeii,pop / rock
01/01/2010 00:00:00,The Pre New,pop / rock
01/01/2003 00:00:00,The Pussycat Dolls,pop / rock
01/01/1959 00:00:00,The Ronettes,pop / rock
01/01/2013 00:00:00,The Rosso Sisters,pop / rock
01/01/2007 00:00:00,The Saturdays,pop / rock
01/01/1958 00:00:00,The Shirelles,pop / rock
01/01/1977 00:00:00,The Shorts,pop / rock
01/01/1987 00:00:00,The Silencers,pop / rock
01/01/2010 00:00:00,The Sound of Growing Up,pop / rock
01/01/2008 00:00:00,The Sour Notes,pop / rock
01/01/2012 00:00:00,The Square Hearts,pop / rock
01/01/1961 00:00:00,The Supremes,pop / rock
01/01/2005 00:00:00,The Teenagers,pop / rock
01/01/2007 00:00:00,The Valentines,pop / rock
01/01/2012 00:00:00,The Vamps,pop / rock
01/01/2009 00:00:00,The Wanted,pop / rock
01/01/2001 00:00:00,The Zutons,pop / rock
01/01/2010 00:00:00,Timeflies,pop / rock
01/01/2008 00:00:00,Tocad??o,pop / rock
01/01/1994 00:00:00,Train,pop / rock
01/01/1994 00:00:00,Tranz??ts,pop / rock
01/01/2006 00:00:00,Twi??ted,pop / rock
01/01/2008 00:00:00,Union Canal,pop / rock
01/01/2003 00:00:00,Unkle Bob,pop / rock
01/01/2015 00:00:00,Veorra,pop / rock
01/01/1982 00:00:00,Vesperteen,pop / rock
01/01/2007 00:00:00,Vinyl Williams,pop / rock
01/01/2015 00:00:00,Viola Beach,pop / rock
01/01/1999 00:00:00,Virginia Jetzt!,pop / rock
01/01/1978 00:00:00,VOX,pop / rock
01/01/1979 00:00:00,Wang Chung,pop / rock
01/01/1998 00:00:00,Westlife,pop / rock
01/01/1981 00:00:00,Wham!,pop / rock
01/01/2002 00:00:00,White Shoes & The Couples Company,pop / rock
01/01/1979 00:00:00,Whitehouse,pop / rock
01/01/2001 00:00:00,Wir sind Helden,pop / rock
01/01/2012 00:00:00,XAVAS,pop / rock
01/01/2015 00:00:00,XYL??,pop / rock
01/01/2008 00:00:00,YEFFI,pop / rock
01/01/2005 00:00:00,YELLE,pop / rock
01/01/2009 00:00:00,Yip Deceiver,pop / rock
01/01/1997 00:00:00,Zididada,pop / rock
01/01/2002 00:00:00,3JS,pop / rock
01/01/1966 00:00:00,Amen Corner,pop / rock
01/01/1987 00:00:00,Color Me Badd,pop / rock
01/01/1981 00:00:00,Culture Club,pop / rock
01/01/1984 00:00:00,Fine Young Cannibals,pop / rock
01/01/1956 00:00:00,Four Tops,pop / rock
01/01/1960 00:00:00,Ike & Tina Turner,pop / rock
01/01/1969 00:00:00,Love Unlimited,pop / rock
01/01/2011 00:00:00,Lukas Graham,pop / rock
01/01/1962 00:00:00,Martha Reeves and The Vandellas,pop / rock
01/01/1994 00:00:00,McAlmont & Butler,pop / rock
01/01/1964 00:00:00,Sonny & Cher,pop / rock
01/01/1953 00:00:00,The Flamingos,pop / rock
01/01/1969 00:00:00,The Hues Corporation,pop / rock
01/01/1955 00:00:00,The Miracles,pop / rock
01/01/1964 00:00:00,The Whispers,pop / rock
01/01/1986 00:00:00,Vaya Con Dios,pop / rock
01/01/2009 00:00:00,As Dusk Falls,alternative / indie rock
01/01/2014 00:00:00,Next Door To Heaven,alternative / indie rock
01/01/2001 00:00:00,Pop Evil,alternative / indie rock
01/01/1993 00:00:00,Puddle of Mudd,alternative / indie rock
01/01/2001 00:00:00,Sasquatch,alternative / indie rock
01/01/2006 00:00:00,A Current Affair,alternative / indie rock
01/01/2010 00:00:00,Area 11,alternative / indie rock
01/01/2006 00:00:00,Betray Your Idols,alternative / indie rock
01/01/2012 00:00:00,Box The Sky,alternative / indie rock
01/01/2011 00:00:00,Desnudos en Coma,alternative / indie rock
01/01/2009 00:00:00,Donuts hole,alternative / indie rock
01/01/2012 00:00:00,Draw the Landscape,alternative / indie rock
01/01/2003 00:00:00,Elyjah,alternative / indie rock
01/01/1998 00:00:00,HORSE the band,alternative / indie rock
01/01/1989 00:00:00,Hum,alternative / indie rock
01/01/2011 00:00:00,One missed may,alternative / indie rock
01/01/2011 00:00:00,Born of the Stars,heavy metal
01/01/1988 00:00:00,Abortive Gasp,punk / new wave
01/01/2008 00:00:00,Blake/e/e/e,punk / new wave
01/01/1977 00:00:00,Crime & the City Solution,punk / new wave
01/01/2013 00:00:00,Dead Spirit,punk / new wave
01/01/2013 00:00:00,deux furieuses,punk / new wave
01/01/1994 00:00:00,Doppelg??ngeR,punk / new wave
01/01/2005 00:00:00,Isa & The Filthy Tongues,punk / new wave
01/01/1979 00:00:00,Klaus Mitffoch,punk / new wave
01/01/2014 00:00:00,Kone,punk / new wave
01/01/2014 00:00:00,LIINES,punk / new wave
01/01/2014 00:00:00,Related to Lions,punk / new wave
01/01/2014 00:00:00,Sacred Sails,punk / new wave
01/01/2005 00:00:00,48V,alternative / indie rock
01/01/2010 00:00:00,??ra Kr??,alternative / indie rock
01/01/2016 00:00:00,Astral Cloud Ashes,alternative / indie rock
01/01/2006 00:00:00,Audiotrack,alternative / indie rock
01/01/2010 00:00:00,Audrey Fall,alternative / indie rock
01/01/2011 00:00:00,Besides,alternative / indie rock
01/01/2010 00:00:00,Boy Del Mundo,alternative / indie rock
01/01/2013 00:00:00,Colored Moth,alternative / indie rock
01/01/1996 00:00:00,Do Make Say Think,alternative / indie rock
01/01/2007 00:00:00,Goonies Never Say Die,alternative / indie rock
01/01/2009 00:00:00,Granted Earth,alternative / indie rock
01/01/1995 00:00:00,Gregor Samsa,alternative / indie rock
01/01/2004 00:00:00,Immanu El,alternative / indie rock
01/01/2008 00:00:00,Kokomo,alternative / indie rock
01/01/2011 00:00:00,Like a Paperplane,alternative / indie rock
01/01/2004 00:00:00,Madleaf,alternative / indie rock
01/01/2003 00:00:00,Mothertrucker,alternative / indie rock
01/01/2003 00:00:00,Our Last Hope Lost Hope,alternative / indie rock
01/01/2002 00:00:00,Playfellow,alternative / indie rock
01/01/1999 00:00:00,Rien,alternative / indie rock
01/01/2013 00:00:00,Rue de Prague,alternative / indie rock
01/01/2009 00:00:00,Rumour Cubes,alternative / indie rock
01/01/2008 00:00:00,Sleepstream,alternative / indie rock
01/01/1997 00:00:00,Spindle,alternative / indie rock
01/01/2003 00:00:00,The Shadow Project,alternative / indie rock
01/01/2008 00:00:00,theendisthebeginning,alternative / indie rock
01/01/2012 00:00:00,Valerinne,alternative / indie rock
01/01/2007 00:00:00,We Lost the Sea,alternative / indie rock
01/01/2009 00:00:00,Wiht,alternative / indie rock
01/01/1999 00:00:00,3 Inches of Blood,heavy metal
01/01/2005 00:00:00,4th Dimension,heavy metal
01/01/2009 00:00:00,Age of Artemis,heavy metal
01/01/2007 00:00:00,Alestorm,heavy metal
01/01/2006 00:00:00,Almah,heavy metal
01/01/2013 00:00:00,Alquimia,heavy metal
01/01/2008 00:00:00,Amaranthe,heavy metal
01/01/2006 00:00:00,Amberian Dawn,heavy metal
01/01/1997 00:00:00,Amoral,heavy metal
01/01/2007 00:00:00,Ancient Bards,heavy metal
01/01/1991 00:00:00,Angra,heavy metal
01/01/1978 00:00:00,Anvil,heavy metal
01/01/1997 00:00:00,Arida Vortex,heavy metal
01/01/2011 00:00:00,Arion,heavy metal
01/01/1997 00:00:00,Armageddon,heavy metal
01/01/1985 00:00:00,Armageddon Rev 16:16,heavy metal
01/01/2011 00:00:00,Armahda,heavy metal
01/01/2001 00:00:00,Armory,heavy metal
01/01/2011 00:00:00,Arrayan Path,heavy metal
01/01/2004 00:00:00,Artical,heavy metal
01/01/2008 00:00:00,Artizan,heavy metal
01/01/2003 00:00:00,Asg?ùrd,heavy metal
01/01/2012 00:00:00,Ashes of Ares,heavy metal
01/01/2011 00:00:00,Astral Domine,heavy metal
01/01/2011 00:00:00,Astralion,heavy metal
01/01/2003 00:00:00,Asylum Pyre,heavy metal
01/01/2011 00:00:00,At the Dawn,heavy metal
01/01/1983 00:00:00,Attacker,heavy metal
01/01/1998 00:00:00,Axenstar,heavy metal
01/01/2009 00:00:00,Bane of Winterstorm,heavy metal
01/01/1999 00:00:00,Battlelore,heavy metal
01/01/2008 00:00:00,Beorn,heavy metal
01/01/2001 00:00:00,Black Majesty,heavy metal
01/01/2005 00:00:00,Blacksword,heavy metal
01/01/1988 00:00:00,Blind Guardian,heavy metal
01/01/2004 00:00:00,Bloodbound,heavy metal
01/01/2005 00:00:00,Borealis,heavy metal
01/01/1989 00:00:00,Brainstorm,heavy metal
01/01/1997 00:00:00,Burning Point,heavy metal
01/01/1998 00:00:00,Caesar,heavy metal
01/01/2009 00:00:00,Cain's Offering,heavy metal
01/01/2000 00:00:00,Cardiant,heavy metal
01/01/2005 00:00:00,Circle of Silence,heavy metal
01/01/2012 00:00:00,Civil War,heavy metal
01/01/2011 00:00:00,Code of Silence,heavy metal
01/01/1996 00:00:00,Concerto Moon,heavy metal
01/01/1995 00:00:00,Crystal Ball,heavy metal
01/01/1992 00:00:00,Crystal Eyes,heavy metal
01/01/2000 00:00:00,???????????¶??ù???ùè,heavy metal
01/01/2000 00:00:00,?êù?????,heavy metal
01/01/1993 00:00:00,Dark Moor,heavy metal
01/01/2003 00:00:00,Darker Half,heavy metal
01/01/2003 00:00:00,Darkest Reign,heavy metal
01/01/2004 00:00:00,Darkology,heavy metal
01/01/2004 00:00:00,DarkTribe,heavy metal
01/01/2005 00:00:00,Dawn of Destiny,heavy metal
01/01/1995 00:00:00,???????????¶??ùè,heavy metal
01/01/2012 00:00:00,Death Dealer,heavy metal
01/01/1998 00:00:00,Derdian,heavy metal
01/01/2002 00:00:00,Desert,heavy metal
01/01/2006 00:00:00,Dignity,heavy metal
01/01/1999 00:00:00,DragonForce,heavy metal
01/01/1999 00:00:00,Dragonhammer,heavy metal
01/01/1997 00:00:00,Dragonheart,heavy metal
01/01/2007 00:00:00,Dragonsclaw,heavy metal
01/01/2007 00:00:00,Dragony,heavy metal
01/01/1999 00:00:00,Dream Evil,heavy metal
01/01/1998 00:00:00,Dreamtale,heavy metal
01/01/1999 00:00:00,Ecliptyka,heavy metal
01/01/2008 00:00:00,Edge of Attack,heavy metal
01/01/1992 00:00:00,Edguy,heavy metal
01/01/2008 00:00:00,Edhellen,heavy metal
01/01/1997 00:00:00,Egart,heavy metal
01/01/1993 00:00:00,Eidolon,heavy metal
01/01/1991 00:00:00,Eldritch,heavy metal
01/01/2014 00:00:00,Eleventh Hour,heavy metal
01/01/1997 00:00:00,Elvenking,heavy metal
01/01/1998 00:00:00,Emerald Sun,heavy metal
01/01/2007 00:00:00,Emir Hot,heavy metal
01/01/2009 00:00:00,Escapist,heavy metal
01/01/2000 00:00:00,Everdome,heavy metal
01/01/2007 00:00:00,Evertale,heavy metal
01/01/1996 00:00:00,Excelsis,heavy metal
01/01/1996 00:00:00,Exotheria,heavy metal
01/01/2000 00:00:00,Falconer,heavy metal
01/01/1998 00:00:00,Firewind,heavy metal
01/01/2006 00:00:00,Forever Storm,heavy metal
01/01/1999 00:00:00,Forgotten Tales,heavy metal
01/01/2012 00:00:00,Forja,heavy metal
01/01/1998 00:00:00,Freedom Call,heavy metal
01/01/2006 00:00:00,Galderia,heavy metal
01/01/2001 00:00:00,Galneryus,heavy metal
01/01/1989 00:00:00,Gamma Ray,heavy metal
01/01/2009 00:00:00,Gauntlet,heavy metal
01/01/2002 00:00:00,Ghost Machinery,heavy metal
01/01/2010 00:00:00,Gloryhammer,heavy metal
01/01/2008 00:00:00,Golden Resurrection,heavy metal
01/01/2009 00:00:00,Gormathon,heavy metal
01/01/1980 00:00:00,Grave Digger,heavy metal
01/01/1997 00:00:00,Guardians of Time,heavy metal
01/01/1999 00:00:00,Hallowed,heavy metal
01/01/1993 00:00:00,HammerFall,heavy metal
01/01/2000 00:00:00,Harmony,heavy metal
01/01/2012 00:00:00,Heavatar,heavy metal
01/01/1994 00:00:00,Heimdall,heavy metal
01/01/1984 00:00:00,Helloween,heavy metal
01/01/2012 00:00:00,Hellscream,heavy metal
01/01/1982 00:00:00,Helstar,heavy metal
01/01/1996 00:00:00,Hibria,heavy metal
01/01/1996 00:00:00,Highlord,heavy metal
01/01/2003 00:00:00,Hollow Haze,heavy metal
01/01/2006 00:00:00,Holy Cross,heavy metal
01/01/1999 00:00:00,Human Fortress,heavy metal
01/01/1988 00:00:00,Iced Earth,heavy metal
01/01/1999 00:00:00,Iconofear,heavy metal
01/01/2003 00:00:00,Illusion Suite,heavy metal
01/01/1996 00:00:00,Imperio,heavy metal
01/01/2002 00:00:00,Iron Mask,heavy metal
01/01/1996 00:00:00,Iron Savior,heavy metal
01/01/1998 00:00:00,Kaledon,heavy metal
01/01/2000 00:00:00,Kelly Simonz???s Blind Faith,heavy metal
01/01/1997 00:00:00,Kenziner,heavy metal
01/01/2002 00:00:00,Kerion,heavy metal
01/01/2009 00:00:00,Kiske/Somerville,heavy metal
01/01/2003 00:00:00,KNIGHTS OF ROUND,heavy metal
01/01/1996 00:00:00,L??rihen,heavy metal
01/01/2009 00:00:00,Lancer,heavy metal
01/01/2007 00:00:00,Lanewin,heavy metal
01/01/2011 00:00:00,Liberty or Death,heavy metal
01/01/2002 00:00:00,LIGHTNING,heavy metal
01/01/1991 00:00:00,Lonewolf,heavy metal
01/01/2002 00:00:00,Lothl??ryen,heavy metal
01/01/2011 00:00:00,Luca Turilli's Rhapsody,heavy metal
01/01/2012 00:00:00,Lucid Dreaming,heavy metal
01/01/2010 00:00:00,Lunar Explosion,heavy metal
01/01/2004 00:00:00,Maestrick,heavy metal
01/01/1998 00:00:00,Magic Kingdom,heavy metal
01/01/1997 00:00:00,Majesty,heavy metal
01/01/1995 00:00:00,Manigance,heavy metal
01/01/2005 00:00:00,Marius Danielsen's Legend of Valley Doom,heavy metal
01/01/2008 00:00:00,Mastercastle,heavy metal
01/01/2001 00:00:00,Masterplan,heavy metal
01/01/2013 00:00:00,Masters of Disguise,heavy metal
01/01/2006 00:00:00,Mean Streak,heavy metal
01/01/1991 00:00:00,Mercenary,heavy metal
01/01/2002 00:00:00,Mindfeeder,heavy metal
01/01/2010 00:00:00,Minotauro,heavy metal
01/01/2004 00:00:00,MinstreliX,heavy metal
01/01/1994 00:00:00,Mob Rules,heavy metal
01/01/2004 00:00:00,MoRkObOt,heavy metal
01/01/2012 00:00:00,Morning Dwell,heavy metal
01/01/2001 00:00:00,Mystic Prophecy,heavy metal
01/01/2007 00:00:00,Mythika,heavy metal
01/01/2009 00:00:00,Nautiluz,heavy metal
01/01/1979 00:00:00,Nightmare,heavy metal
01/01/1990 00:00:00,Nocturnal Rites,heavy metal
01/01/1996 00:00:00,Orden Ogan,heavy metal
01/01/2000 00:00:00,Pagan's Mind,heavy metal
01/01/1986 00:00:00,Paradox,heavy metal
01/01/1997 00:00:00,Persuader,heavy metal
01/01/2003 00:00:00,Powerwolf,heavy metal
01/01/2007 00:00:00,Project Arcadia,heavy metal
01/01/2001 00:00:00,Pyramaze,heavy metal
01/01/1986 00:00:00,Rage,heavy metal
01/01/2010 00:00:00,Reverence,heavy metal
01/01/1995 00:00:00,Rhapsody of Fire,heavy metal
01/01/1976 00:00:00,Running Wild,heavy metal
01/01/1999 00:00:00,Sabaton,heavy metal
01/01/1986 00:00:00,Scanner,heavy metal
01/01/2008 00:00:00,Sebastien,heavy metal
01/01/1997 00:00:00,Secret Sphere,heavy metal
01/01/2014 00:00:00,Serious Black,heavy metal
01/01/1998 00:00:00,Seven Thorns,heavy metal
01/01/1989 00:00:00,Seventh Avenue,heavy metal
01/01/2007 00:00:00,Shadowbane,heavy metal
01/01/2013 00:00:00,Shadowquest,heavy metal
01/01/2007 00:00:00,Signum Regis,heavy metal
01/01/2009 00:00:00,Silent Knight,heavy metal
01/01/2008 00:00:00,Sinbreed,heavy metal
01/01/1999 00:00:00,Sonata Arctica,heavy metal
01/01/2005 00:00:00,Sons Of Lioth,heavy metal
01/01/2014 00:00:00,SOTO,heavy metal
01/01/1983 00:00:00,Steel Prophet,heavy metal
01/01/1993 00:00:00,StormHammer,heavy metal
01/01/1998 00:00:00,StormWarrior,heavy metal
01/01/1984 00:00:00,Stratovarius,heavy metal
01/01/2007 00:00:00,Striker,heavy metal
01/01/1998 00:00:00,T??r,heavy metal
01/01/2006 00:00:00,Thomsen,heavy metal
01/01/2000 00:00:00,Thunderstone,heavy metal
01/01/2010 00:00:00,Titanium,heavy metal
01/01/2012 00:00:00,Triphon,heavy metal
01/01/2011 00:00:00,Twilight Force,heavy metal
01/01/2007 00:00:00,Unleash the Archers,heavy metal
01/01/2006 00:00:00,Van Canto,heavy metal
01/01/2004 00:00:00,Vexillum,heavy metal
01/01/1999 00:00:00,Vh??ldemar,heavy metal
01/01/2004 00:00:00,Victorius,heavy metal
01/01/2013 00:00:00,Viper Solfa,heavy metal
01/01/2000 00:00:00,Visions of Atlantis,heavy metal
01/01/2011 00:00:00,W. Angel's Conquest,heavy metal
01/01/1988 00:00:00,White Skull,heavy metal
01/01/2009 00:00:00,Wind Rose,heavy metal
01/01/1996 00:00:00,Zandelle,heavy metal
01/01/2005 00:00:00,Zephaniah,heavy metal
01/01/2011 00:00:00,5 Seconds of Summer,punk / new wave
01/01/1975 00:00:00,Artful Dodger,punk / new wave
01/01/1969 00:00:00,Badfinger,punk / new wave
01/01/1988 00:00:00,Barenaked Ladies,punk / new wave
01/01/1967 00:00:00,Bay City Rollers,punk / new wave
01/01/1971 00:00:00,Big Star,punk / new wave
01/01/2004 00:00:00,Billie the Vision & The Dancers,punk / new wave
01/01/2007 00:00:00,Cheap Girls,punk / new wave
01/01/2012 00:00:00,Dylan Sires & Neighbors,punk / new wave
01/01/1984 00:00:00,Enuff Z???Nuff,punk / new wave
01/01/2009 00:00:00,FUGAWZ,punk / new wave
01/01/2007 00:00:00,Hollerado,punk / new wave
01/01/1995 00:00:00,Jota Quest,punk / new wave
01/01/2011 00:00:00,Little Creatures,punk / new wave
01/01/2004 00:00:00,Panic! at the Disco,punk / new wave
01/01/1988 00:00:00,Pyramidiacs,punk / new wave
01/01/2003 00:00:00,Radio Days,punk / new wave
01/01/1974 00:00:00,Shoes,punk / new wave
01/01/1992 00:00:00,Sloan,punk / new wave
01/01/1998 00:00:00,Slow Jets,punk / new wave
01/01/1994 00:00:00,Smash Mouth,punk / new wave
01/01/1983 00:00:00,Soul Asylum,punk / new wave
